tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk
Table 1a,2017,2,31650,31703,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",13487,12197,MSP,HPN,1057,22,313.49,DL,0.5423,330.03,AA,0.3234,294.63,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721348712197MSPHPN
Table 1a,2017,2,31650,30852,"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",13487,12264,MSP,IAD,936,243,236.94,DL,0.5344,240.93,UA,0.437,232.75,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721348712264MSPIAD
Table 1a,2017,2,31650,31703,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",13487,12391,MSP,ISP,1057,9,218.14,WN,0.7848,207.84,WN,0.7848,207.84,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721348712391MSPISP
Table 1a,2017,2,31650,31703,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",13487,12478,MSP,JFK,1057,724,229.38,SY,0.5441,192.64,SY,0.5441,192.64,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721348712478MSPJFK
Table 1a,2017,2,31650,31703,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",13487,12953,MSP,LGA,1057,1143,286.17,DL,0.7364,301.28,AA,0.1907,244.51,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721348712953MSPLGA
Table 1a,2017,2,31650,32457,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",13487,13796,MSP,OAK,1589,68,264.02,WN,0.5073,270.35,AA,0.1232,250.53,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721348713796MSPOAK
Table 1a,2017,2,31650,30466,"Minneapolis/St. Paul, MN","Phoenix, AZ",13487,14107,MSP,PHX,1276,2089,155.7,DL,0.3517,175.31,SY,0.1555,133.12,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","Phoenix, AZ
(30.406931, -87.217578)",201721348714107MSPPHX
Table 1a,2017,2,31650,32457,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",13487,14771,MSP,SFO,1589,1544,235.94,DL,0.5064,256.27,SY,0.298,185.98,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721348714771MSPSFO
Table 1a,2017,2,31650,32457,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",13487,14831,MSP,SJC,1589,211,283.79,DL,0.7625,289.61,WN,0.1159,266.26,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721348714831MSPSJC
Table 1a,2017,2,31650,31703,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",13487,15070,MSP,SWF,1057,8,297.17,DL,0.6267,321.85,AA,0.3733,255.75,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721348715070MSPSWF
Table 1a,2017,2,31650,33195,"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",13487,15304,MSP,TPA,1306,732,206.54,DL,0.6077,235.74,NK,0.11,87.48,"Minneapolis/St. Paul, MN
(44.977479, -93.264346)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201721348715304MSPTPA
Table 1a,2017,2,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,10821,MSY,BWI,998,706,202.75,WN,0.7573,212.55,NK,0.1231,106.85,"New Orleans, LA
(29.950621, -90.074948)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721349510821MSYBWI
Table 1a,2017,2,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,11278,MSY,DCA,998,1008,206.18,AA,0.5051,220.85,WN,0.4475,185.01,"New Orleans, LA
(29.950621, -90.074948)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721349511278MSYDCA
Table 1a,2017,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,11618,MSY,EWR,1218,702,262.87,UA,0.826,269.12,WN,0.0379,205.14,"New Orleans, LA
(29.950621, -90.074948)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721349511618MSYEWR
Table 1a,2017,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12197,MSY,HPN,1218,27,274.95,DL,0.5207,285.44,AA,0.4421,255.51,"New Orleans, LA
(29.950621, -90.074948)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721349512197MSYHPN
Table 1a,2017,2,33495,30852,"New Orleans, LA","Washington, DC (Metropolitan Area)",13495,12264,MSY,IAD,998,275,213.45,UA,0.8812,212.7,WN,0.0168,187.38,"New Orleans, LA
(29.950621, -90.074948)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721349512264MSYIAD
Table 1a,2017,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12391,MSY,ISP,1218,18,260.5,WN,0.9583,257.44,WN,0.9583,257.44,"New Orleans, LA
(29.950621, -90.074948)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721349512391MSYISP
Table 1a,2017,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12478,MSY,JFK,1218,915,248.56,DL,0.4953,262.07,B6,0.4739,234.21,"New Orleans, LA
(29.950621, -90.074948)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721349512478MSYJFK
Table 1a,2017,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,12953,MSY,LGA,1218,678,254.05,DL,0.6199,273.8,WN,0.1083,220.89,"New Orleans, LA
(29.950621, -90.074948)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721349512953MSYLGA
Table 1a,2017,2,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,13796,MSY,OAK,1911,354,266.47,WN,0.8967,269.9,NK,0.0667,194.74,"New Orleans, LA
(29.950621, -90.074948)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721349513796MSYOAK
Table 1a,2017,2,33495,30466,"New Orleans, LA","Phoenix, AZ",13495,14107,MSY,PHX,1300,349,272.2,WN,0.6378,269.68,UA,0.1572,246.84,"New Orleans, LA
(29.950621, -90.074948)","Phoenix, AZ
(30.406931, -87.217578)",201721349514107MSYPHX
Table 1a,2017,2,33495,33195,"New Orleans, LA","Tampa, FL (Metropolitan Area)",13495,14112,MSY,PIE,488,27,65.44,G4,1,65.44,G4,1,65.44,"New Orleans, LA
(29.950621, -90.074948)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201721349514112MSYPIE
Table 1a,2017,2,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,14771,MSY,SFO,1911,496,306.98,UA,0.5031,344.84,WN,0.1857,261.05,"New Orleans, LA
(29.950621, -90.074948)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721349514771MSYSFO
Table 1a,2017,2,33495,32457,"New Orleans, LA","San Francisco, CA (Metropolitan Area)",13495,14831,MSY,SJC,1911,128,279.36,WN,0.6553,263.02,WN,0.6553,263.02,"New Orleans, LA
(29.950621, -90.074948)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721349514831MSYSJC
Table 1a,2017,2,33495,31703,"New Orleans, LA","New York City, NY (Metropolitan Area)",13495,15070,MSY,SWF,1218,5,279.74,DL,0.6122,255.19,DL,0.6122,255.19,"New Orleans, LA
(29.950621, -90.074948)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721349515070MSYSWF
Table 1a,2017,2,33495,33195,"New Orleans, LA","Tampa, FL (Metropolitan Area)",13495,15304,MSY,TPA,488,432,188.09,WN,0.8962,184.4,WN,0.8962,184.4,"New Orleans, LA
(29.950621, -90.074948)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201721349515304MSYTPA
Table 1a,2017,2,31135,30852,"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",13577,10821,MYR,BWI,399,138,107.52,NK,0.8061,81.15,NK,0.8061,81.15,"Myrtle Beach, SC
(33.68785, -78.883852)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721357710821MYRBWI
Table 1a,2017,2,31135,30852,"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",13577,11278,MYR,DCA,399,32,251.03,AA,0.9377,243.89,AA,0.9377,243.89,"Myrtle Beach, SC
(33.68785, -78.883852)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721357711278MYRDCA
Table 1a,2017,2,31135,31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",13577,11618,MYR,EWR,601,336,127.2,UA,0.5123,148.48,NK,0.4335,87.28,"Myrtle Beach, SC
(33.68785, -78.883852)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721357711618MYREWR
Table 1a,2017,2,31135,31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",13577,12197,MYR,HPN,601,5,288.94,AA,0.6444,293.58,DL,0.3333,271.09,"Myrtle Beach, SC
(33.68785, -78.883852)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721357712197MYRHPN
Table 1a,2017,2,31135,30852,"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",13577,12264,MYR,IAD,399,12,258.35,AA,0.8241,263.4,DL,0.1296,262.71,"Myrtle Beach, SC
(33.68785, -78.883852)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721357712264MYRIAD
Table 1a,2017,2,31135,31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",13577,12391,MYR,ISP,601,1,331.56,AA,1,331.56,AA,1,331.56,"Myrtle Beach, SC
(33.68785, -78.883852)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721357712391MYRISP
Table 1a,2017,2,31135,31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",13577,12478,MYR,JFK,601,12,244.93,AA,0.7736,246.4,AA,0.7736,246.4,"Myrtle Beach, SC
(33.68785, -78.883852)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721357712478MYRJFK
Table 1a,2017,2,31135,31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",13577,12953,MYR,LGA,601,363,108.38,NK,0.9101,91.01,NK,0.9101,91.01,"Myrtle Beach, SC
(33.68785, -78.883852)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721357712953MYRLGA
Table 1a,2017,2,31135,31703,"Myrtle Beach, SC","New York City, NY (Metropolitan Area)",13577,15070,MYR,SWF,601,39,77.93,G4,0.9602,71.84,G4,0.9602,71.84,"Myrtle Beach, SC
(33.68785, -78.883852)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721357715070MYRSWF
Table 1a,2017,2,32457,30852,"San Francisco, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13796,10821,OAK,BWI,2457,459,255.36,WN,0.6797,289.22,NK,0.2644,156.68,"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721379610821OAKBWI
Table 1a,2017,2,32457,30852,"San Francisco, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13796,11278,OAK,DCA,2457,115,325.7,WN,0.6927,322.13,WN,0.6927,322.13,"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721379611278OAKDCA
Table 1a,2017,2,32457,31884,"San Francisco, CA (Metropolitan Area)","Spokane, WA",13796,11884,OAK,GEG,742,190,214.94,WN,0.8779,216.07,AS,0.1024,201.76,"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)","Spokane, WA
(47.658999, -117.425022)",201721379611884OAKGEG
Table 1a,2017,2,32457,30852,"San Francisco, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13796,12264,OAK,IAD,2457,30,329.04,WN,0.7289,327.15,AS,0.011,241.67,"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721379612264OAKIAD
Table 1a,2017,2,32457,30559,"San Francisco, CA (Metropolitan Area)","Seattle, WA",13796,14747,OAK,SEA,696,1367,169.37,WN,0.5076,173.75,AS,0.4806,164.53,"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)","Seattle, WA
(47.603229, -122.33028)",201721379614747OAKSEA
Table 1a,2017,2,32457,31123,"San Francisco, CA (Metropolitan Area)","St. Louis, MO",13796,15016,OAK,STL,1735,187,262.52,WN,0.9423,260.67,WN,0.9423,260.67,"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)","St. Louis, MO
(38.630276, -90.200309)",201721379615016OAKSTL
Table 1a,2017,2,32457,33195,"San Francisco, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",13796,15304,OAK,TPA,2393,80,282.26,WN,0.8128,272.25,NK,0.0355,180.13,"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201721379615304OAKTPA
Table 1a,2017,2,32457,30436,"San Francisco, CA (Metropolitan Area)","Tucson, AZ",13796,15376,OAK,TUS,751,125,189.04,WN,0.7601,188.18,WN,0.7601,188.18,"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)","Tucson, AZ
(35.167852, -103.726151)",201721379615376OAKTUS
Table 1a,2017,2,33851,30852,"Oklahoma City, OK","Washington, DC (Metropolitan Area)",13851,10821,OKC,BWI,1180,177,254.13,WN,0.7993,247.25,WN,0.7993,247.25,"Oklahoma City, OK
(35.468494, -97.521264)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721385110821OKCBWI
Table 1a,2017,2,33851,30852,"Oklahoma City, OK","Washington, DC (Metropolitan Area)",13851,11278,OKC,DCA,1180,174,284.73,AA,0.4124,300.57,WN,0.3619,254.08,"Oklahoma City, OK
(35.468494, -97.521264)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721385111278OKCDCA
Table 1a,2017,2,33851,30852,"Oklahoma City, OK","Washington, DC (Metropolitan Area)",13851,12264,OKC,IAD,1180,81,333.21,UA,0.7257,343.89,DL,0.1054,293.22,"Oklahoma City, OK
(35.468494, -97.521264)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721385112264OKCIAD
Table 1a,2017,2,33851,32457,"Oklahoma City, OK","San Francisco, CA (Metropolitan Area)",13851,13796,OKC,OAK,1384,37,266.12,WN,0.8673,264.46,DL,0.1091,250.81,"Oklahoma City, OK
(35.468494, -97.521264)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721385113796OKCOAK
Table 1a,2017,2,33851,30466,"Oklahoma City, OK","Phoenix, AZ",13851,14107,OKC,PHX,833,208,278.53,WN,0.8108,269.42,UA,0.0703,251.89,"Oklahoma City, OK
(35.468494, -97.521264)","Phoenix, AZ
(30.406931, -87.217578)",201721385114107OKCPHX
Table 1a,2017,2,33851,32457,"Oklahoma City, OK","San Francisco, CA (Metropolitan Area)",13851,14771,OKC,SFO,1384,121,284.52,UA,0.5191,292.91,WN,0.2396,235.95,"Oklahoma City, OK
(35.468494, -97.521264)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721385114771OKCSFO
Table 1a,2017,2,33851,32457,"Oklahoma City, OK","San Francisco, CA (Metropolitan Area)",13851,14831,OKC,SJC,1384,53,254.48,WN,0.5711,243.91,WN,0.5711,243.91,"Oklahoma City, OK
(35.468494, -97.521264)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721385114831OKCSJC
Table 1a,2017,2,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,10821,OMA,BWI,1025,103,267.3,WN,0.5627,254.08,WN,0.5627,254.08,"Omaha, NE
(46.07035, -93.666319)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721387110821OMABWI
Table 1a,2017,2,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,11278,OMA,DCA,1025,454,205.66,WN,0.6041,191.54,WN,0.6041,191.54,"Omaha, NE
(46.07035, -93.666319)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721387111278OMADCA
Table 1a,2017,2,33316,30852,"Omaha, NE","Washington, DC (Metropolitan Area)",13871,12264,OMA,IAD,1025,47,250.33,UA,0.4306,259.51,DL,0.4051,234.98,"Omaha, NE
(46.07035, -93.666319)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721387112264OMAIAD
Table 1a,2017,2,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,13796,OMA,OAK,1433,97,182.41,WN,0.623,226.65,G4,0.3104,80.96,"Omaha, NE
(46.07035, -93.666319)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721387113796OMAOAK
Table 1a,2017,2,33316,30466,"Omaha, NE","Phoenix, AZ",13871,14107,OMA,PHX,1037,520,204.47,WN,0.5772,201.18,WN,0.5772,201.18,"Omaha, NE
(46.07035, -93.666319)","Phoenix, AZ
(30.406931, -87.217578)",201721387114107OMAPHX
Table 1a,2017,2,33316,33195,"Omaha, NE","Tampa, FL (Metropolitan Area)",13871,14112,OMA,PIE,1190,79,94.78,G4,1,94.78,G4,1,94.78,"Omaha, NE
(46.07035, -93.666319)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201721387114112OMAPIE
Table 1a,2017,2,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,14771,OMA,SFO,1433,180,268.6,UA,0.6018,277.94,WN,0.2012,245.77,"Omaha, NE
(46.07035, -93.666319)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721387114771OMASFO
Table 1a,2017,2,30977,31453,"Chicago, IL","Houston, TX",13930,12191,ORD,HOU,945,15,234.54,DL,0.5075,230.99,DL,0.5075,230.99,"Chicago, IL
(41.775002, -87.696388)","Houston, TX
(29.760803, -95.369506)",201721393012191ORDHOU
Table 1a,2017,2,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,14831,OMA,SJC,1433,71,270.58,WN,0.5397,266.76,UA,0.1571,264.07,"Omaha, NE
(46.07035, -93.666319)","San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)",201721387114831OMASJC
Table 1a,2017,2,33316,33195,"Omaha, NE","Tampa, FL (Metropolitan Area)",13871,15304,OMA,TPA,1190,112,263.84,WN,0.4569,236.13,WN,0.4569,236.13,"Omaha, NE
(46.07035, -93.666319)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201721387115304OMATPA
Table 1a,2017,2,32575,30693,"Los Angeles, CA (Metropolitan Area)","Nashville, TN",13891,10693,ONT,BNA,1797,114,294.43,WN,0.7214,270.64,WN,0.7214,270.64,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Nashville, TN
(36.166687, -86.779932)",201721389110693ONTBNA
Table 1a,2017,2,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13891,10821,ONT,BWI,2329,109,310.19,WN,0.7056,283.8,WN,0.7056,283.8,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721389110821ONTBWI
Table 1a,2017,2,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13891,11278,ONT,DCA,2329,92,366.56,AA,0.6423,389.29,WN,0.2077,300.64,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721389111278ONTDCA
Table 1a,2017,2,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13891,11618,ONT,EWR,2510,85,314.16,UA,0.4171,298.65,UA,0.4171,298.65,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721389111618ONTEWR
Table 1a,2017,2,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",13891,11697,ONT,FLL,2343,44,320.46,WN,0.5278,278.85,WN,0.5278,278.85,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201721389111697ONTFLL
Table 1a,2017,2,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",13891,11884,ONT,GEG,962,110,202.56,WN,0.5336,202.91,AS,0.3641,186.27,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Spokane, WA
(47.658999, -117.425022)",201721389111884ONTGEG
Table 1a,2017,2,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13891,12197,ONT,HPN,2510,1,383.79,AA,0.7,433.67,UA,0.2,248.5,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721389112197ONTHPN
Table 1a,2017,2,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13891,12264,ONT,IAD,2329,45,340.57,UA,0.5564,326.2,UA,0.5564,326.2,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201721389112264ONTIAD
Table 1a,2017,2,32575,30928,"Los Angeles, CA (Metropolitan Area)","Wichita, KS",13891,12278,ONT,ICT,1203,28,266.05,WN,0.4844,229.58,WN,0.4844,229.58,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Wichita, KS
(39.960481, -75.605214)",201721389112278ONTICT
Table 1a,2017,2,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13891,12391,ONT,ISP,2510,1,329.43,WN,0.6667,285.17,WN,0.6667,285.17,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721389112391ONTISP
Table 1a,2017,2,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13891,12478,ONT,JFK,2510,36,341.46,AA,0.8123,328.01,AA,0.8123,328.01,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721389112478ONTJFK
Table 1a,2017,2,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13891,12953,ONT,LGA,2510,58,317.2,AA,0.3503,344.89,WN,0.3202,284.75,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201721389112953ONTLGA
Table 1a,2017,2,32575,31454,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",13891,13204,ONT,MCO,2218,108,296.03,AA,0.4944,308.6,WN,0.4274,273.51,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Orlando, FL
(28.538331, -81.378879)",201721389113204ONTMCO
Table 1a,2017,2,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",13891,13244,ONT,MEM,1619,32,333.71,AA,0.8889,335.71,WN,0.0625,275.12,"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)","Memphis, TN
(35.143378, -90.052136)",201721389113244ONTMEM
